Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_Delay_Percentage	Slice_LUTs	LUT_as_Logic	LUT_as_Memory	RegsFF	RegsLatch	ABC_Delay	ABC_Area
12052	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&syn4;&if -W 300 -K 6 -v;&mfs;
"	19.418	6.853	12.565	36	13210	13125	46200	4511	1680	3187.00	12557.0
13731	"&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -K 6 -v;&mfs;
"	21.310	7.304	14.006	35	13191	13106	46200	4511	1680	3628.00	12575.0
1941	"&scorr;&sweep;&synch2;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;
"	18.283	6.659	11.624	37	13134	13049	46200	4511	1680	3084.00	12714.0
5889	"&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&st;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	20.414	7.083	13.331	35	12866	12781	46200	4511	1680	3084.00	12391.0
15058	"&scorr;&sweep;&if -W 300 -y -K 6;&dch;&b -d;&b;&if -W 300 -K 6 -v;&mfs;
"	18.305	6.722	11.583	37	13352	13267	46200	4511	1680	3084.00	12845.0
4519	"&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;
"	19.360	6.846	12.514	36	13455	13370	46200	4511	1680	3085.00	12896.0
1310	"&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1789.00	17023.0
9570	"&scorr;&sweep;&if -W 300 -y -K 6;&dch;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;
"	19.521	6.828	12.693	35	13082	12997	46200	4511	1680	3083.00	12560.0
15797	"&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;
"	19.161	6.528	12.633	35	13127	13042	46200	4511	1680	3083.00	12729.0
20891	"&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	19.811	6.970	12.841	36	13210	13125	46200	4511	1680	3085.00	12729.0
16645	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dch -f;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;
"	18.797	6.580	12.217	36	12883	12798	46200	4511	1680	3388.00	12352.0
15999	"&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dch;&b;&if -W 300 -K 6 -v;&mfs;
"	18.900	6.846	12.054	37	13322	13237	46200	4511	1680	3085.00	12824.0
9937	"&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;
"	19.748	6.810	12.938	35	13019	12934	46200	4511	1680	3083.00	12436.0
16260	"&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;
"	18.611	6.562	12.049	36	13111	13026	46200	4511	1680	2883.00	12475.0
15915	"&scorr;&sweep;&dch -f;&syn2;&dch;&b;&if -W 300 -K 6 -v;&mfs;
"	26.400	8.621	17.779	33	13049	12964	46200	4511	1680	3326.00	12488.0
12215	"&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;
"	21.569	7.428	14.141	35	13178	13093	46200	4511	1680	3084.00	12694.0
1985	"&scorr;&sweep;&dch -f;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;
"	19.735	6.587	13.148	34	12980	12895	46200	4511	1680	3387.00	12436.0
16365	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;
"										1789.00	16822.0
17363	"&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&syn4;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1842.00	16651.0
13029	"&scorr;&sweep;&synch2;&b -d;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;
"	22.246	7.116	15.130	32	13301	13216	46200	4511	1680	3386.00	12836.0
20060	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	20.922	7.094	13.828	34	13020	12935	46200	4511	1680	2884.00	12356.0
4995	"&scorr;&sweep;&dch -f;&b -d;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;
"	21.994	7.753	14.241	36	13304	13219	46200	4511	1680	3629.00	12823.0
2869	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;
"	17.589	6.481	11.108	37	14094	14009	46200	4511	1680	3084.00	13776.0
19107	"&scorr;&sweep;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1843.00	18011.0
15601	"&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;
"	19.234	6.825	12.409	36	13505	13420	46200	4511	1680	3082.00	13222.0
12996	"&scorr;&sweep;&b;&syn4;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;
"	21.315	7.200	14.115	34	13185	13100	46200	4511	1680	3388.00	12616.0
6070	"&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	18.829	6.605	12.224	36	12796	12711	46200	4511	1680	2884.00	12133.0
904	"&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;
"	19.392	6.925	12.467	36	13311	13226	46200	4511	1680	3084.00	12787.0
17720	"&scorr;&sweep;&dch;&b;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1843.00	16073.0
5992	"&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	19.888	6.959	12.929	35	13099	13014	46200	4511	1680	3084.00	12548.0
20215	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	18.626	6.801	11.825	37	13345	13260	46200	4511	1680	3086.00	12847.0
3899	"&scorr;&sweep;&if -W 300 -g -K 6;&dch -f;&b;&dc2;&if -W 300 -K 6 -v;&mfs;
"	19.752	6.970	12.782	36	13451	13366	46200	4511	1680	3085.00	12933.0
5429	"&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;
"	17.070	6.208	10.862	37	13350	13265	46200	4511	1680	2883.00	12714.0
17666	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1772.00	17548.0
17472	"&scorr;&sweep;&dc2;&syn2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1843.00	15367.0
12273	"&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;
"	21.686	7.349	14.337	34	13075	12990	46200	4511	1680	3082.00	12612.0
14209	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&syn2;&b;&if -W 300 -K 6 -v;&mfs;
"	19.928	6.846	13.082	35	12964	12879	46200	4511	1680	3082.00	12475.0
8275	"&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -K 6 -v;&mfs;
"	22.110	7.466	14.644	34	12666	12581	46200	4511	1680	3325.00	12213.0
5645	"&scorr;&sweep;&syn4;&dch;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;
"	25.019	8.231	16.788	33	13059	12974	46200	4511	1680	3629.00	12474.0
7498	"&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	19.489	6.652	12.837	35	12830	12745	46200	4511	1680	3082.00	12336.0
4863	"&scorr;&sweep;&b -d;&dch;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;
"	19.447	6.952	12.495	36	13637	13552	46200	4511	1680	3388.00	13237.0
19460	"&scorr;&sweep;&dc2;&syn4;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	20.391	6.952	13.439	35	13549	13464	46200	4511	1680	3086.00	12996.0
16300	"&scorr;&sweep;&b;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;
"	21.150	7.225	13.925	35	12841	12756	46200	4511	1680	2884.00	12201.0
11449	"&scorr;&sweep;&dch -f;&b;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;
"	24.900	8.048	16.852	33	13160	13075	46200	4511	1680	3326.00	12586.0
16027	"&scorr;&sweep;&dch -f;&synch2;&dch;&b;&if -W 300 -K 6 -v;&mfs;
"	20.086	7.101	12.985	36	13112	13027	46200	4511	1680	3389.00	12578.0
9373	"&scorr;&sweep;&if -W 300 -g -K 6;&dch;&b;&syn3;&if -W 300 -K 6 -v;&mfs;
"	18.848	6.729	12.119	36	12996	12911	46200	4511	1680	3084.00	12455.0
14359	"&scorr;&sweep;&synch2;&syn3;&syn3;&b;&if -W 300 -K 6 -v;&mfs;
"	21.881	7.421	14.460	34	12974	12889	46200	4511	1680	3387.00	12557.0
8141	"&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -K 6 -v;&mfs;
"	17.653	6.332	11.321	36	13140	13055	46200	4511	1680	2884.00	12477.0
6459	"&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;
"										1843.00	17697.0
169	"&scorr;&sweep;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;
"	23.048	7.877	15.171	35	13063	12978	46200	4511	1680	3325.00	12553.0
9831	"&scorr;&sweep;&syn4;&syn2;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;
"	21.389	7.349	14.040	35	12898	12813	46200	4511	1680	3086.00	12352.0
8299	"&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -K 6 -v;&mfs;
"	23.660	7.800	15.860	33	12988	12903	46200	4511	1680	3325.00	12398.0
14392	"&scorr;&sweep;&dc2;&b -d;&syn3;&b;&if -W 300 -K 6 -v;&mfs;
"	24.215	7.924	16.291	33	13103	13018	46200	4511	1680	3628.00	12543.0
19488	"&scorr;&sweep;&dc2;&b -d;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	18.259	6.397	11.862	36	13413	13328	46200	4511	1680	3085.00	12869.0
9508	"&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;
"	21.490	7.342	14.148	35	12852	12767	46200	4511	1680	3081.00	12442.0
2286	"&scorr;&sweep;&b;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;
"	20.207	6.868	13.339	34	12874	12789	46200	4511	1680	3086.00	12365.0
4061	"&scorr;&sweep;&syn2;&synch2;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;
"	18.250	6.605	11.645	37	13247	13162	46200	4511	1680	3084.00	12790.0
21116	"&scorr;&sweep;&b;&synch2;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	19.709	7.056	12.653	36	12827	12742	46200	4511	1680	3083.00	12298.0
7832	"&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;
"	19.470	6.925	12.545	36	12808	12723	46200	4511	1680	2883.00	12178.0
2229	"&scorr;&sweep;&syn4;&b;&dch;&if -W 300 -K 6 -v;&mfs;
"	24.711	8.380	16.331	34	12871	12786	46200	4511	1680	3628.00	12270.0
5601	"&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;
"	18.588	6.932	11.656	38	13300	13215	46200	4511	1680	3083.00	12807.0
18169	"&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1789.00	15769.0
1669	"&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;
"	19.881	6.897	12.984	35	13306	13221	46200	4511	1680	3085.00	12815.0
16512	"&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;
"	19.419	6.729	12.690	35	13122	13037	46200	4511	1680	3083.00	12636.0
1413	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	19.005	6.790	12.215	36	12998	12913	46200	4511	1680	3082.00	12526.0
6067	"&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"										1843.00	17697.0
7972	"&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;
"	18.466	6.711	11.755	37	13625	13540	46200	4511	1680	3083.00	13156.0
17919	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1790.00	14988.0
319	"&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;
"	18.760	6.722	12.038	36	13510	13425	46200	4511	1680	3084.00	12943.0
3998	"&scorr;&sweep;&if -W 300 -y -K 6;&b;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;
"	19.174	6.846	12.328	36	13603	13518	46200	4511	1680	3085.00	13117.0
10947	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dch;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -K 6 -v;&mfs;
"	19.622	6.846	12.776	35	12585	12500	46200	4511	1680	3186.00	11937.0
20856	"&scorr;&sweep;&dch;&b;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	18.777	6.783	11.994	37	13320	13235	46200	4511	1680	3085.00	12774.0
9519	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -x -K 6;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;
"	20.335	6.952	13.383	35	12897	12812	46200	4511	1680	3084.00	12396.0
11548	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;
"	19.897	6.704	13.193	34	13202	13117	46200	4511	1680	2884.00	12580.0
5995	"&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	22.073	7.466	14.607	34	12828	12743	46200	4511	1680	3325.00	12280.0
12051	"&scorr;&sweep;&dch -f;&b -d;&b;&syn4;&if -W 300 -K 6 -v;&mfs;
"	22.718	7.760	14.958	35	13105	13020	46200	4511	1680	3629.00	12513.0
17939	"&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1789.00	17517.0
13215	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&dch;&syn4;&if -W 300 -K 6 -v;&mfs;
"	19.699	6.846	12.853	35	13169	13084	46200	4511	1680	3388.00	12591.0
12093	"&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&b;&syn4;&if -W 300 -K 6 -v;&mfs;
"	19.117	6.828	12.289	36	13116	13031	46200	4511	1680	3084.00	12510.0
8081	"&scorr;&sweep;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -K 6 -v;&mfs;
"	21.571	7.342	14.229	35	12685	12600	46200	4511	1680	2884.00	12016.0
7221	"&scorr;&sweep;&dch -f;&dch;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;
"	19.149	6.846	12.303	36	13099	13014	46200	4511	1680	3085.00	12561.0
15177	"&scorr;&sweep;&syn2;&b -d;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;
"	20.199	6.843	13.356	34	13184	13099	46200	4511	1680	3082.00	12794.0
18358	"&scorr;&sweep;&b;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1790.00	16534.0
20562	"&scorr;&sweep;&dch;&dch -f;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"										1790.00	16148.0
15047	"&scorr;&sweep;&dch -f;&synch2;&b -d;&b;&if -W 300 -K 6 -v;&mfs;
"	17.782	6.149	11.633	35	13026	12941	46200	4511	1680	3386.00	12502.0
3791	"&scorr;&sweep;&dch -f;&syn4;&b;&dc2;&if -W 300 -K 6 -v;&mfs;
"	24.419	7.800	16.619	32	13518	13433	46200	4511	1680	3629.00	12968.0
19135	"&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1771.00	16645.0
5999	"&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	19.415	6.970	12.445	36	12847	12762	46200	4511	1680	3083.00	12377.0
10550	"&scorr;&sweep;&if -W 300 -y -K 6;&dch;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;
"	19.200	6.846	12.354	36	13152	13067	46200	4511	1680	3085.00	12610.0
15288	"&scorr;&sweep;&dc2;&if -W 300 -K 6 -v;&st;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&mfs;
"	19.296	6.835	12.461	36	13174	13089	46200	4511	1680	3084.00	12659.0
3364	"&scorr;&sweep;&b;&syn2;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;
"	25.381	8.373	17.008	33	12993	12908	46200	4511	1680	3325.00	12481.0
13085	"&scorr;&sweep;&synch2;&synch2;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;
"	21.071	6.868	14.203	33	13363	13278	46200	4511	1680	3388.00	12986.0
13630	"&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -K 6 -v;&mfs;
"	18.735	6.704	12.031	36	13222	13137	46200	4511	1680	2884.00	12556.0
10120	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;
"	18.880	6.598	12.282	35	12854	12769	46200	4511	1680	2883.00	12245.0
20837	"&scorr;&sweep;&b -d;&syn4;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	19.267	6.773	12.494	36	13310	13225	46200	4511	1680	3085.00	12773.0
2820	"&scorr;&sweep;&if -W 300 -x -K 6;&b;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;
"	18.611	6.066	12.545	33	13696	13611	46200	4511	1680	3084.00	13257.0
6055	"&scorr;&sweep;&if -W 300 -g -K 6;&dch -f;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	19.769	6.970	12.799	36	13085	13000	46200	4511	1680	3084.00	12582.0
2335	"&scorr;&sweep;&dch -f;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;
"	23.098	8.001	15.097	35	13425	13340	46200	4511	1680	3629.00	12919.0
1844	"&scorr;&sweep;&dch;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;
"	18.861	6.361	12.500	34	13254	13169	46200	4511	1680	3086.00	12721.0
2997	"&scorr;&sweep;&syn2;&syn4;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;
"	25.182	8.249	16.933	33	13612	13527	46200	4511	1680	3326.00	13150.0
14029	"&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dc2;&b;&if -W 300 -K 6 -v;&mfs;
"	20.190	6.952	13.238	35	13043	12958	46200	4511	1680	3085.00	12684.0
10223	"&scorr;&sweep;&syn4;&syn2;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;
"	21.255	7.349	13.906	35	12649	12564	46200	4511	1680	3084.00	12116.0
16546	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&st;&b;&if -W 300 -K 6 -v;&mfs;
"	18.307	6.605	11.702	37	13037	12952	46200	4511	1680	3187.00	12409.0
19097	"&scorr;&sweep;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1843.00	16078.0
679	"&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;
"	19.082	6.846	12.236	36	13177	13092	46200	4511	1680	3082.00	12777.0
19677	"&scorr;&sweep;&if -W 300 -g -K 6;&b;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	19.920	7.049	12.871	36	13193	13108	46200	4511	1680	3083.00	12738.0
1147	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dch;&b;&if -W 300 -K 6 -v;&mfs;
"	19.182	6.846	12.336	36	13288	13203	46200	4511	1680	3388.00	12772.0
5399	"&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;
"	19.438	6.835	12.603	36	12957	12872	46200	4511	1680	2883.00	12324.0
5907	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;
"	20.367	7.094	13.273	35	12986	12901	46200	4511	1680	3086.00	12477.0
765	"&scorr;&sweep;&synch2;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;
"	20.530	7.304	13.226	36	12884	12799	46200	4511	1680	3387.00	12422.0
5344	"&scorr;&sweep;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;
"	23.980	7.676	16.304	33	12860	12775	46200	4511	1680	3627.00	12228.0
4444	"&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;
"	18.427	6.580	11.847	36	14068	13983	46200	4511	1680	3084.00	13662.0
13752	"&scorr;&sweep;&b;&syn2;&if -W 300 -K 6 -v;&st;&syn4;&if -W 300 -K 6 -v;&mfs;
"	22.469	7.342	15.127	33	13115	13030	46200	4511	1680	3325.00	12684.0
2711	"&scorr;&sweep;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;
"	19.229	6.808	12.421	36	12826	12741	46200	4511	1680	3223.00	12164.0
13001	"&scorr;&sweep;&synch2;&syn4;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;
"	21.638	7.421	14.217	35	13281	13196	46200	4511	1680	3387.00	12806.0
18789	"&scorr;&sweep;&syn2;&dch -f;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1843.00	16062.0
17023	"&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dch;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1789.00	15271.0
4020	"&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;
"	19.319	6.686	12.633	35	13148	13063	46200	4511	1680	3084.00	12759.0
16372	"&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&if -W 300 -K 6 -v;&mfs;
"	17.055	6.208	10.847	37	13123	13038	46200	4511	1680	2884.00	12549.0
19001	"&scorr;&sweep;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1771.00	17269.0
12172	"&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;
"	19.730	6.810	12.920	35	13461	13376	46200	4511	1680	3084.00	12942.0
20963	"&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"										1843.00	17697.0
13289	"&scorr;&sweep;&syn4;&dch;&dch;&syn4;&if -W 300 -K 6 -v;&mfs;
"	27.964	8.869	19.095	32	13502	13417	46200	4511	1680	3629.00	12903.0
17378	"&scorr;&sweep;&b;&if -W 300 -y -K 6;&syn4;&b -d;&if -W 300 -K 6 -v;&mfs;
"										1789.00	15662.0
527	"&scorr;&sweep;&synch2;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;
"	20.524	7.101	13.423	35	13102	13017	46200	4511	1680	3084.00	12605.0
16200	"&scorr;&sweep;&syn3;&if -W 300 -y -K 6;&dch -f;&b;&if -W 300 -K 6 -v;&mfs;
"	21.152	7.207	13.945	35	12983	12898	46200	4511	1680	3082.00	12459.0
10418	"&scorr;&sweep;&syn3;&syn2;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;
"	26.924	8.745	18.179	33	12744	12659	46200	4511	1680	3326.00	12190.0
9248	"&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&b;&syn3;&if -W 300 -K 6 -v;&mfs;
"	20.341	7.094	13.247	35	12893	12808	46200	4511	1680	3083.00	12449.0
5122	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;
"	18.185	6.677	11.508	37	13202	13117	46200	4511	1680	3186.00	12599.0
1790	"&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;
"	18.225	6.790	11.435	38	13563	13478	46200	4511	1680	2884.00	12984.0
21162	"&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;
"	16.897	6.099	10.798	37	13938	13853	46200	4511	1680	2884.00	13307.0
13609	"&scorr;&sweep;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -K 6 -v;&mfs;
"										1843.00	16078.0
14883	"&scorr;&sweep;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&b;&if -W 300 -K 6 -v;&mfs;
"	19.967	6.977	12.990	35	12910	12825	46200	4511	1680	2884.00	12259.0
14506	"&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&st;&syn3;&b;&if -W 300 -K 6 -v;&mfs;
"	23.263	7.714	15.549	34	12789	12704	46200	4511	1680	3628.00	12340.0
